0.71,0.88816,0.79688,0.84802,0.69764,0.87364,0.86353,0.84356,0.88644
0.72,0.88993,0.80135,0.84997,0.70066,0.87546,0.86558,0.84602,0.88796
0.73,0.89166,0.80574,0.85187,0.70361,0.87724,0.86759,0.84843,0.88945
0.74,0.89335,0.81005,0.85373,0.70651,0.87898,0.86954,0.85079,0.8909
0.75,0.895,0.81429,0.85554,0.70935,0.88068,0.87146,0.85309,0.89232
0.76,0.89661,0.81846,0.85732,0.71213,0.88234,0.87333,0.85534,0.89371
0.77,0.89819,0.82255,0.85906,0.71485,0.88396,0.87515,0.85754,0.89506
0.78,0.89973,0.82657,0.86076,0.71753,0.88554,0.87694,0.85969,0.89638
0.79,0.90124,0.83051,0.86242,0.72015,0.88709,0.87869,0.8618,0.89768
0.8,0.90271,0.83439,0.86405,0.72273,0.88861,0.8804,0.86386,0.89894
0.81,0.90416,0.83819,0.86564,0.72525,0.89009,0.88207,0.86587,0.90018
0.82,0.90557,0.84193,0.8672,0.72773,0.89155,0.88371,0.86784,0.90139
0.83,0.90696,0.84559,0.86872,0.73016,0.89297,0.88531,0.86978,0.90258
0.84,0.90831,0.84919,0.87022,0.73255,0.89436,0.88688,0.87167,0.90374
0.85,0.90964,0.85271,0.87168,0.73489,0.89572,0.88842,0.87352,0.90487
0.86,0.91094,0.85617,0.87312,0.73719,0.89706,0.88993,0.87533,0.90599
0.87,0.91221,0.85956,0.87452,0.73945,0.89837,0.8914,0.87711,0.90708
0.88,0.91346,0.86289,0.8759,0.74167,0.89965,0.89285,0.87885,0.90815
0.89,0.91468,0.86615,0.87725,0.74385,0.90091,0.89427,0.88055,0.90919
0.9,0.91588,0.86934,0.87857,0.74599,0.90214,0.89565,0.88222,0.91022
0.91,0.91705,0.87247,0.87987,0.74809,0.90335,0.89702,0.88386,0.91123
0.92,0.9182,0.87554,0.88114,0.75016,0.90453,0.89835,0.88546,0.91222
0.93,0.91932,0.87854,0.88239,0.75219,0.90569,0.89966,0.88703,0.91319
0.94,0.92043,0.88148,0.88361,0.75419,0.90683,0.90094,0.88857,0.91414
0.95,0.92151,0.88436,0.88481,0.75615,0.90795,0.9022,0.89008,0.91507
0.96,0.92257,0.88718,0.88598,0.75808,0.90905,0.90343,0.89156,0.91599
0.97,0.92361,0.88994,0.88713,0.75998,0.91013,0.90464,0.89301,0.91689
0.98,0.92463,0.89264,0.88827,0.76184,0.91118,0.90583,0.89443,0.91777
0.99,0.92563,0.89528,0.88938,0.76368,0.91222,0.90699,0.89582,0.91864
1,0.92661,0.89786,0.89046,0.76548,0.91324,0.90813,0.89719,0.91949
